author,title,patch,project,contribution_type,date,commit,issue
barraponto,,https://www.drupal.org/files/fapi_validation-1762870-support-multi-step-forms.patch,/project/fapi_validation,patch,2012-11-12 18:53:00+00:00,,https://www.drupal.org/node/1762870
barraponto,"Views don't respect bean type ""view"" permission.",,/project/bean,issue,2012-08-25 10:23:00+00:00,,https://www.drupal.org/node/1753478
barraponto,Add barraponto.blog.br to Planet Drupal,,/project/issues/content,issue,2012-10-19 03:16:00+00:00,,https://www.drupal.org/node/1817220
barraponto,,https://www.drupal.org/files/issues/1262810-show-up-as-a-tab.patch,/project/term_merge,patch,2011-09-16 20:05:00+00:00,,https://www.drupal.org/node/1262810
barraponto,,https://www.drupal.org/files/issues/1262810-term_merge-show-up-as-a-tab-6.patch,/project/term_merge,patch,2011-09-16 20:26:00+00:00,,https://www.drupal.org/node/1262810
barraponto,Support Bean,,/project/auto_entitylabel,issue,2012-08-25 10:44:00+00:00,,https://www.drupal.org/node/1753592
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 21:48:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f4e32be,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 21:48:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4ad5d7d,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 15:32:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8ebc1cd,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 15:15:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/86956e9,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 15:14:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/289a587,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 15:03:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ebf2dc8,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 15:03:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0884882,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 14:39:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/aa7db0e,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 14:11:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/7021815,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 14:10:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8339118,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 03:41:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f2f08c0,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 03:41:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/aa7d7fb,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-03-11 03:39:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a0bb3d7,
barraponto,,,/sandbox/sam/2288921,commit,2011-02-22 08:14:00+00:00,http://drupalcode.org/sandbox/sam/2288921.git/commit/94f7605,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-01-29 04:55:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3896326,
barraponto,,,/project/xmas,commit,2011-01-12 19:56:00+00:00,http://drupalcode.org/project/xmas.git/commit/a3cec8b,
barraponto,,,/project/xmas,commit,2011-01-12 19:46:00+00:00,http://drupalcode.org/project/xmas.git/commit/57f497f,
barraponto,,,/project/xmas,commit,2011-01-12 19:44:00+00:00,http://drupalcode.org/project/xmas.git/commit/88d8073,
barraponto,,,/project/xmas,commit,2011-01-12 19:43:00+00:00,http://drupalcode.org/project/xmas.git/commit/c3381ea,
barraponto,,,/project/xmas,commit,2011-01-10 12:03:00+00:00,http://drupalcode.org/project/xmas.git/commit/f99f391,
barraponto,,,/project/xmas,commit,2011-01-10 12:02:00+00:00,http://drupalcode.org/project/xmas.git/commit/54eabd0,
barraponto,,,/project/xmas,commit,2011-01-10 12:00:00+00:00,http://drupalcode.org/project/xmas.git/commit/ce9f3cd,
barraponto,,,/project/xmas,commit,2011-01-10 11:58:00+00:00,http://drupalcode.org/project/xmas.git/commit/e91f786,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-01-04 00:57:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ca90000,
barraponto,,,/project/xmas,commit,2011-01-03 23:53:00+00:00,http://drupalcode.org/project/xmas.git/commit/be19767,
barraponto,,https://www.drupal.org/files/issues/zen-prevent-webform-css-override-1232840-10.patch,/project/zen,patch,2011-09-04 20:23:00+00:00,,https://www.drupal.org/node/1232840
barraponto,,https://www.drupal.org/files/1309658-link-url-building-went-crazy.patch,/project/link,patch,2012-08-15 11:48:00+00:00,,https://www.drupal.org/node/1309658
barraponto,,https://www.drupal.org/files/1645640-deal-with-front-token_0.patch,/project/link,patch,2012-08-15 12:08:00+00:00,,https://www.drupal.org/node/1645640
barraponto,Contextual Links can only be added if there is at least one contextual link,,/project/ccl,issue,2012-06-12 18:09:00+00:00,,https://www.drupal.org/node/1630556
barraponto,,https://www.drupal.org/files/1630556-ccl-remove-unsupported-blocks-from-available-options.patch,/project/ccl,patch,2012-06-17 07:43:00+00:00,,https://www.drupal.org/node/1630556
barraponto,Add case consistency to Bean permissions,,/project/bean,issue,2012-08-25 10:13:00+00:00,,https://www.drupal.org/node/1753406
barraponto,,https://www.drupal.org/files/auto_entitylabel-backport-entity_language.patch,/project/auto_entitylabel,patch,2012-08-25 12:40:00+00:00,,https://www.drupal.org/node/1728268
barraponto,,https://www.drupal.org/files/1645640-deal-with-front-token-3.patch,/project/link,patch,2012-08-15 12:57:00+00:00,,https://www.drupal.org/node/1645640
barraponto,,https://www.drupal.org/files/1645640-deal-with-front-token-4.patch,/project/link,patch,2012-08-15 13:43:00+00:00,,https://www.drupal.org/node/1645640
barraponto,,https://www.drupal.org/files/1535444-bean-typo-in-permission-description.patch,/project/bean,patch,2012-05-03 10:53:00+00:00,,https://www.drupal.org/node/1535444
barraponto,,https://www.drupal.org/files/dreditor-just-stopped-working-1753972-3_0.patch,/project/dreditor,patch,2012-08-28 12:22:00+00:00,,https://www.drupal.org/node/1753972
barraponto,Applying for commit access,,/project/tao,issue,2012-02-20 17:37:00+00:00,,https://www.drupal.org/node/1447092
barraponto,,https://www.drupal.org/files/bean-permission-title-consistency-1753406.patch,/project/bean,patch,2012-08-25 10:16:00+00:00,,https://www.drupal.org/node/1753406
barraponto,,https://www.drupal.org/files/bean-permission-title-consistency-1753406-2.patch,/project/bean,patch,2012-08-25 10:17:00+00:00,,https://www.drupal.org/node/1753406
barraponto,,,/project/xmas,commit,2011-01-03 00:04:00+00:00,http://drupalcode.org/project/xmas.git/commit/a22e046,
barraponto,,,/project/xmas,commit,2011-01-02 23:53:00+00:00,http://drupalcode.org/project/xmas.git/commit/6014103,
barraponto,,,/project/xmas,commit,2011-01-02 23:48:00+00:00,http://drupalcode.org/project/xmas.git/commit/b43de52,
barraponto,,,/project/xmas,commit,2011-01-02 23:48:00+00:00,http://drupalcode.org/project/xmas.git/commit/9ee98b3,
barraponto,,,/project/xmas,commit,2011-01-02 01:26:00+00:00,http://drupalcode.org/project/xmas.git/commit/c853c7c,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-01-02 01:25:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3e6018e,
barraponto,,,/sandbox/barraponto/1140004,commit,2011-01-02 01:16:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5450289,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-31 16:34:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/67c4033,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-31 16:33:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/858a9e2,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-31 16:32:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/2a55cf1,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-31 08:48:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3212fbc,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-31 08:47:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/df42eec,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-31 08:45:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/7dc4115,
barraponto,,,/project/xmas,commit,2010-12-28 22:54:00+00:00,http://drupalcode.org/project/xmas.git/commit/4f1d4ce,
barraponto,,,/project/xmas,commit,2010-12-28 22:53:00+00:00,http://drupalcode.org/project/xmas.git/commit/2a449ba,
barraponto,,,/project/xmas,commit,2010-12-28 22:51:00+00:00,http://drupalcode.org/project/xmas.git/commit/1a1560f,
barraponto,,,/project/xmas,commit,2010-12-28 22:50:00+00:00,http://drupalcode.org/project/xmas.git/commit/122b7df,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-28 01:26:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/44724d7,
barraponto,,,/project/xmas,commit,2010-12-27 23:39:00+00:00,http://drupalcode.org/project/xmas.git/commit/17e8a58,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-27 00:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/804c006,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-27 00:20:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/63d8056,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-27 00:19:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/22495c0,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-20 22:19:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/e1b6c92,
barraponto,,,/project/xmas,commit,2010-12-20 20:50:00+00:00,http://drupalcode.org/project/xmas.git/commit/a795cb4,
barraponto,,,/project/xmas,commit,2010-12-20 20:50:00+00:00,http://drupalcode.org/project/xmas.git/commit/7bf41ac,
barraponto,zen_process_maintenance_page calls undefined zen_process_html,,/project/zen,issue,2012-04-21 14:19:00+00:00,,https://www.drupal.org/node/1541768
barraponto,The past still haunts us,,/project/zen,issue,2012-03-08 02:57:00+00:00,,https://www.drupal.org/node/1472534
barraponto,Module requires curl but it is not declared in hook_requirements,,/project/oauth,issue,2012-04-12 01:46:00+00:00,,https://www.drupal.org/node/1529166
barraponto,List items text uses &nbsp; which messes up line breaking,,/project/jquery_dropdown,issue,2011-10-31 21:44:00+00:00,,https://www.drupal.org/node/1327726
barraponto,Text fields and text areas on the right sidebar should be resized,,/project/nodeformcols,issue,2011-09-22 12:48:00+00:00,,https://www.drupal.org/node/1287452
barraponto,,https://www.drupal.org/files/issues/1287452-nodeformcols-max-width-for-right-sidebar-inputs-1.patch,/project/nodeformcols,patch,2011-09-22 18:35:00+00:00,,https://www.drupal.org/node/1287452
barraponto,,https://www.drupal.org/files/1460690-fapi_validation-url-rule-accepts-relative-urls.patch,/project/fapi_validation,patch,2012-06-13 05:49:00+00:00,,https://www.drupal.org/node/1460690
barraponto,"What's the difference betwen ""manipulate queues"" permission and ""manipulate all queues"" permission""?",,/project/nodequeue,issue,2012-06-12 19:44:00+00:00,,https://www.drupal.org/node/1630654
barraponto,,https://www.drupal.org/files/1529166-oauth-adding-curl-to-hook-requirements.patch,/project/oauth,patch,2012-04-12 01:57:00+00:00,,https://www.drupal.org/node/1529166
barraponto,Plugin Description is not provided in example,,/project/bean_examples,issue,2012-04-17 15:22:00+00:00,,https://www.drupal.org/node/1536940
barraponto,,https://www.drupal.org/files/1327726-jquery_dropdown-dont-turn-spaces-into-nbsp.patch,/project/jquery_dropdown,patch,2011-10-31 21:48:00+00:00,,https://www.drupal.org/node/1327726
barraponto,ArticleListingBean->values() should call parent::values(),,/project/bean_examples,issue,2012-04-17 15:32:00+00:00,,https://www.drupal.org/node/1536948
barraponto,,https://www.drupal.org/files/1536948-bean-examples-call-parent-values.patch,/project/bean_examples,patch,2012-04-17 15:34:00+00:00,,https://www.drupal.org/node/1536948
barraponto,,https://www.drupal.org/files/1536940-bean-examples-add-plugin-description.patch,/project/bean_examples,patch,2012-04-17 15:24:00+00:00,,https://www.drupal.org/node/1536940
barraponto,Administrative UI for managing device groups,,/project/mobile_tools,issue,2012-03-30 16:34:00+00:00,,https://www.drupal.org/node/1509808
barraponto,,https://www.drupal.org/files/issues/geocoder_tokens-833086-21.patch,/project/openlayers_geocoder,patch,2011-08-02 20:26:00+00:00,,https://www.drupal.org/node/833086
barraponto,,,/project/xmas,commit,2010-12-20 20:27:00+00:00,http://drupalcode.org/project/xmas.git/commit/c451a49,
barraponto,,,/project/xmas,commit,2010-12-20 20:22:00+00:00,http://drupalcode.org/project/xmas.git/commit/b3ca849,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-20 20:18:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/140f146,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-20 20:18:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8add8ca,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-20 20:18:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/1d4b480,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-20 20:16:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/435916b,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-16 21:07:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d4429f5,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-16 21:05:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/51b7a9d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-16 21:05:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/78c120a,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 16:21:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/9108820,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 16:20:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3fdebf1,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 16:19:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/bb30077,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 15:38:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0e40ddf,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 15:34:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/2bae71d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 14:56:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/63718fa,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 14:56:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/14df826,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 14:19:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d9c07bd,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 14:18:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/697a58e,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 14:17:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/774b05c,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:56:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0eb6c1e,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:52:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/97f2b64,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:42:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/120168e,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:40:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/43c22cb,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:40:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/afd9013,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:36:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/0e386f2,
barraponto,Module requires curl but it is not declared in hook_requirements,,/project/oauthconnector,issue,2012-04-12 02:09:00+00:00,,https://www.drupal.org/node/1529186
barraponto,,https://www.drupal.org/files/1529186-oauth-adding-curl-to-hook-requirements.patch,/project/oauthconnector,patch,2012-04-12 02:13:00+00:00,,https://www.drupal.org/node/1529186
barraponto,Conflicts with locale/translation,,/project/redirect,issue,2012-04-12 18:25:00+00:00,,https://www.drupal.org/node/1530202
barraponto,,https://www.drupal.org/files/1276780-clone-looses-order-and-field-settings-9.patch,/project/ds,patch,2011-12-22 17:49:00+00:00,,https://www.drupal.org/node/1276780
barraponto,Project description can't be parsed by humans,,/project/conditional_styles,issue,2011-05-16 13:28:00+00:00,,https://www.drupal.org/node/1159012
barraponto,How does this differ from mobile tools?,,/project/mobile_switch,issue,2012-04-04 02:40:00+00:00,,https://www.drupal.org/node/1514270
barraponto,Better titles for bean/add/%bean-type and bean/edit/%bean-delta,,/project/bean,issue,2012-04-17 21:45:00+00:00,,https://www.drupal.org/node/1537456
barraponto,,https://www.drupal.org/files/1537456-bean-better-titles.patch,/project/bean,patch,2012-04-17 21:50:00+00:00,,https://www.drupal.org/node/1537456
barraponto,,https://www.drupal.org/files/issues/108325-fix-typo-in-install-8.patch,/project/media_mover,patch,2011-09-05 20:15:00+00:00,,https://www.drupal.org/node/108325
barraponto,,https://www.drupal.org/files/1170188-bean-add-edit-delete-paths.patch,/project/bean,patch,2012-04-17 19:58:00+00:00,,https://www.drupal.org/node/1170188
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-15 13:35:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/6c16375,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-14 05:37:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/17fe1fc,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-14 05:35:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/192a832,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-14 05:24:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ac08985,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-13 02:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3aae4c3,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-12 22:49:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/c3c4161,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-12 22:28:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5d80b58,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 16:38:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/7eb1c2c,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 03:50:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/b32cb4d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 03:38:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/cb8966f,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 03:36:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/c1983e3,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 03:34:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/1307958,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 03:31:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/eebeaa1,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-12-01 03:29:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f8b441a,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 23:04:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/d322d48,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 23:02:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/99ca6f0,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 23:02:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/26f516d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 21:32:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/720f46d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 21:30:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/9daccd5,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 20:10:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/dc1c462,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 14:06:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/eb68d63,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 14:04:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5cdc16a,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 03:24:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5543ba2,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 02:01:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/06a0ba0,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 01:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4baad51,
barraponto,Properly declare hook_theme signature,,/project/tao,issue,2012-01-31 23:12:00+00:00,,https://www.drupal.org/node/1423556
barraponto,,https://www.drupal.org/files/1423556-tao-properly-declare-hook-theme-signature.patch,/project/tao,patch,2012-01-31 23:23:00+00:00,,https://www.drupal.org/node/1423556
barraponto,Skip to main content links in core themes,,/project/tao,issue,2012-02-15 12:50:00+00:00,,https://www.drupal.org/node/1440932
barraponto,Provide basic form styles,,/project/xmas,issue,2011-04-27 15:15:00+00:00,,https://www.drupal.org/node/1140062
barraponto,"On import, views contextual filter title override is assumed to be enabled.",,/project/views,issue,2012-01-04 14:19:00+00:00,,https://www.drupal.org/node/1393752
barraponto,Support for tabs,,/project/xmas,issue,2011-04-27 14:06:00+00:00,,https://www.drupal.org/node/1139976
barraponto,Theme the admin tables,,/project/xmas,issue,2011-04-27 14:46:00+00:00,,https://www.drupal.org/node/1140012
barraponto,Theme the byline,,/project/xmas,issue,2011-04-27 15:10:00+00:00,,https://www.drupal.org/node/1140050
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-29 01:31:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/213dbdb,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-25 01:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/82a84ee,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-24 15:11:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/2778025,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-18 02:32:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/7a2704b,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-18 02:27:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/b3e1b78,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-18 02:27:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/857c3b5,
barraponto,"Using translate=""languages"" doesn't work",,/project/drush_make,issue,2011-02-18 00:14:00+00:00,,https://www.drupal.org/node/1065324
barraponto,Template is overriden,,/project/newsletter,issue,2011-12-05 20:53:00+00:00,,https://www.drupal.org/node/1361830
barraponto,Empty views shouldn't return anything in views_embed_view(),,/project/views,issue,2012-01-04 15:51:00+00:00,,https://www.drupal.org/node/1393872
barraponto,,https://www.drupal.org/files/1393872-views-empty-views-shouldnt-print-on-views-embed-view-1.patch,/project/views,patch,2012-01-04 15:53:00+00:00,,https://www.drupal.org/node/1393872
barraponto,Node divs have margin and padding reset,,/project/panels,issue,2012-01-04 14:44:00+00:00,,https://www.drupal.org/node/1393782
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-18 02:26:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ed3ac38,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 12:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/38869d7,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 12:39:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4dc13bc,
barraponto,,https://www.drupal.org/files/1393782-panels-node-divs-margin-and-paddin-are-reset.patch,/project/panels,patch,2012-01-04 14:45:00+00:00,,https://www.drupal.org/node/1393782
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 02:23:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a76c182,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 02:21:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/976dea5,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 02:15:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/609b1b0,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 02:13:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/54a8239,
barraponto,"Clean up master branch, create branch 6.x-1.x",,/project/nodeformcols,issue,2012-01-06 12:23:00+00:00,,https://www.drupal.org/node/1396274
barraponto,Do a Barrel Roll!,,/project/projectapplications,issue,2011-11-09 02:33:00+00:00,,https://www.drupal.org/node/1336136
barraponto,,https://www.drupal.org/files/1097278-node-variants-print-menu-title-as-page-title-8.patch,/project/ctools,patch,2012-01-04 13:17:00+00:00,,https://www.drupal.org/node/1097278
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-12 01:59:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/42b927f,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-11 23:23:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5afb675,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-11 02:58:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/c41df84,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-10 13:55:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5e43f66,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-11-10 13:31:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/f3535dd,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 18:46:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/42f8ef8,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 18:42:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/39ca357,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 04:09:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/51c981c,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 02:54:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/a2bc6fb,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 02:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/6fa9085,
